,user,song,play_count,total_play_count,fractional_play_count
33647,36bee226881241a38e3c9997cf0c84e2959035e7,SOPQLBY12A6310E992,14,488,0.028688524590163935
18252,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOQHWMN12A6701E2D9,1,3985,0.0002509410288582183
28064,510f6fb2dcf2aee3a65cbd79fff752e9259f0a13,SOOTKWZ12AB0181082,3,405,0.007407407407407408
35405,339fbf843dcf3f7ec3a7f43c37b6a1ff37f5b817,SOZUPDR12A8C137FB6,46,1065,0.0431924882629108
25335,57107a3feced24c067db22bce2d59c02d53ad04e,SOQGOPT12AAF3B2B27,1,475,0.002105263157894737
26037,14704dda3b07d77a3ec68db2252c7c713553fcc0,SOBONKR12A58A7A7E0,1,228,0.0043859649122807015
28024,944cdf52364f45b0edd1c972b5a73d3a86b09c6a,SOKVZHI12A58A7A13E,3,148,0.02027027027027027
14400,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SOUVTSM12AC468F6A7,1,709,0.0014104372355430183
23240,c4ba936dabbf1a09945bc9073126384778075229,SOTEGWG12AB01897AC,2,630,0.0031746031746031746
36492,6a49ecaa3727df93615074768fe683491d274377,SOZGDUH12AF72A6DB2,1,294,0.003401360544217687
4812,b5186694bb2406962edb3a8042b535449627fa37,SOPWZGK12A67020744,7,357,0.0196078431372549
21384,dae08b6f200be684168b34d6aae3d518f4c5d142,SOXRSDX12A67ADA057,13,527,0.024667931688804556
21500,9a251b8b6d4bee56dc5c57495cbc6f92c63a2f38,SOPUCYA12A8C13A694,130,686,0.18950437317784258
7253,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOWLCQY12A6D4F84CF,1,323,0.0030959752321981426
21467,770329427afe6a43d67b175060299a66385fafba,SOBONKR12A58A7A7E0,3,656,0.004573170731707317
6696,cd58f3d02bfa9e5df95971cde778593012241236,SONQEYS12AF72AABC9,26,471,0.055201698513800426
6312,0c68affd09224b5231f656c31aec29505da2f661,SOXWYZP12AF72A42A6,4,349,0.011461318051575931
2725,1820cfffd52cad7b3af398f379524d51579655d2,SOSNYHM12A67ADAFC8,1,455,0.002197802197802198
4277,e5b1a35349132afe4f96dd6b39cdc4d94031eb1b,SOOBGSW12A6D4F9D51,1,316,0.0031645569620253164
37445,38ae280090905f0778dd40727f89de3380fb2625,SOYLDJC12A6701E2FF,1,29,0.034482758620689655
23421,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOOFYTN12A6D4F9B35,79,550,0.14363636363636365
14206,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOLCKAS12A8C14242A,1,297,0.003367003367003367
23325,738759001498928d8dcb054cd53a1a0cfc200d36,SOUBZPQ12A8C13629D,1,328,0.003048780487804878
35179,9bf0c40652e96b5178b552d2b296ec69b75a0b26,SOPXKYD12A6D4FA876,5,389,0.012853470437017995
2406,0b19fe0fad7ca85693846f7dad047c449784647e,SONHVVE12AB018D038,6,2177,0.002756086357372531
3688,25f83a09541073b1bde62e6e513cb938d3b148de,SONOYIB12A81C1F88C,5,1334,0.0037481259370314842
29898,38652d8717caedb30d026fbcada4bb6e006903bf,SOZRIFX12A8C142691,11,247,0.044534412955465584
34949,c802248ec0f960549720bb9f409fec7264b8b2f9,SOGPBAW12A6D4F9F22,13,563,0.023090586145648313
36767,7e543508a213f4f22e0cb54ecf2df9c370070a28,SOXAQJS12AB018CBF7,2,208,0.009615384615384616
36270,3877e44d4632df125ec8a838aae59eb04d36f9d6,SOYNJCS12A67ADE35F,5,362,0.013812154696132596
20701,11cfd7a90f8f80eea6520ecd1f6ab853fb837292,SORBBFV12AB017D710,8,28,0.2857142857142857
17548,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SODLLYS12A8C13A96B,7,1903,0.0036784025223331584
154,371e9aff6b9f644e7598dbc4dd5640b1544b97f3,SOSFSWB12AB018C99A,17,423,0.04018912529550828
10370,d331a8bf7d0ca9cb37e375496e6075603f6fb44a,SONOYIB12A81C1F88C,26,965,0.02694300518134715
10377,d331a8bf7d0ca9cb37e375496e6075603f6fb44a,SOPWZGK12A67020744,1,965,0.0010362694300518134
26393,f0b5c784daaa3c7d50acbb3723c7dd649db2b231,SOPUCYA12A8C13A694,1,9,0.1111111111111111
5822,9af7bb657715f4b8bb63588fc8c8a3ec46cbdb6e,SOMZVGZ12A8C140EFF,10,166,0.060240963855421686
17561,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOFRQTD12A81C233C0,35,1903,0.01839201261166579
10062,20ad98ab543da9ec41c6ac3b6354c5ab3ca6bc5e,SOXPFLM12A8AE48C50,24,429,0.055944055944055944
35772,dc543ff951c23be4e9e8fdf6f39a23cef85f3b5e,SORVLRC12A8151E078,10,303,0.033003300330033
11920,2a2f776cbac6df64d6cb505e7e834e01684673b6,SOXUYUZ12A8C13A67E,1,233,0.004291845493562232
26071,14704dda3b07d77a3ec68db2252c7c713553fcc0,SOXGIWN12A6310E0D8,4,228,0.017543859649122806
327,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOWYYUQ12A6701D68D,1,942,0.0010615711252653928
15579,865915b55b4b6d355c04cca32cacf107f581dc1c,SOQTPLM12B0B809575,1,467,0.0021413276231263384
31316,83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOAUWYT12A81C206F1,2,267,0.00749063670411985
27468,42ac141a65053a2ba02c5380ccf7975022e307a6,SOMHEVM12A58A80951,7,378,0.018518518518518517
29748,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOYSADG12A8AE47F2C,1,970,0.0010309278350515464
23859,d2423c01882062ac950909b0ffe96b30e54ab063,SOIZFTE12AB0186842,32,2036,0.015717092337917484
11814,d94c488f5d1d5cf2f15871aaa5f95dc9f319ed80,SOPKEIV12AB018220D,5,196,0.025510204081632654
15443,cec2900f576811343ea915dc12c0fdd3076185b0,SOVQJRY12A81C210C0,1,341,0.002932551319648094
4600,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SOLZEED12A6D4FA8C9,2,1585,0.0012618296529968455
20007,ab9a997a846341347a3b7a5ba16a049e8e7d2f44,SOLRGVL12A8C143BC3,5,1000,0.005
12326,0bddd6707477153b58e187ff937caf70ca1d5f62,SODCNJX12A6D4F93CB,6,799,0.007509386733416771
20483,9a285ec67a19e65bc86ff3a8b6b23463e579be3a,SOJGZXL12A6D4F2980,5,1024,0.0048828125
37480,491d048e26c51fcda0744355bf191d4ccf36f118,SOTVFIU12AC46878B7,1,191,0.005235602094240838
12118,e1fb00119a9c156392a481c3cab6c732c9027cbe,SOXDPEP12AB0180E1E,1,226,0.004424778761061947
9965,4ae01afa8f2430ea0704d502bc7b57fb52164882,SOUSZSW12AB01800C2,6,1386,0.004329004329004329
2584,fe2d77de7e57f3b3eedcf473545110b13ca03426,SOGCWUH12AC90732B0,1,919,0.001088139281828074
23078,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOUWEJS12AB01868A4,37,1172,0.031569965870307165
3218,4be305e02f4e72dad1b8ac78e630403543bab994,SOAXGDH12A8C13F8A1,104,3868,0.02688728024819028
10149,f2a03543373cfed80f076f3337360630f084ad30,SOMYXWV12A8C14232E,9,847,0.010625737898465172
13038,a41d3edbc2798b6800fe15845a979150eb244b85,SOLRGVL12A8C143BC3,2,956,0.0020920502092050207
13044,a41d3edbc2798b6800fe15845a979150eb244b85,SOMGVYU12A8C1314FF,40,956,0.04184100418410042
21588,b6d8573109462bad5457196b31564c4df4235741,SOKKKZW12A6D4F7F88,12,673,0.017830609212481426
20127,a2465c96340faf54e15445e66afc480a1760d01c,SOZDGEW12A8C13E748,76,205,0.37073170731707317
11075,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SOUVTSM12AC468F6A7,7,1025,0.006829268292682927
29047,e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOLEEUJ12A6701C787,11,935,0.011764705882352941
20692,787520b7886d0044cef96c4582890d05f762f76d,SOXNOYN12A6D4FB4B4,2,313,0.006389776357827476
37328,35b1d8452b62242a2ded2dc5ea05a0a407023cf7,SOZVUCT12A8C1424BE,1,514,0.0019455252918287938
35947,ec06a94669597cdc8d1360c6a906aa95333326e8,SOGTDJQ12A8C13324F,1,483,0.002070393374741201
12824,52c79ed4030798e03f90cc2f46de9a92b7537c92,SOXFPND12AB017C9D1,5,382,0.013089005235602094
9716,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOMLYJD12A58A7B155,6,748,0.008021390374331552
17030,4d905807e921aadd4995b5e3493d6a44863c84e5,SOOHCUB12A58A7AD2C,4,287,0.013937282229965157
24115,2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOTEFFR12A8C144765,2,397,0.005037783375314861
10876,761d16dd52a522ab3244374d89bcd56887f5ae76,SOWBHRF12A8C137AB2,3,90,0.03333333333333333
19673,55874081c91a71d9f7a13cd9e9f1538e23874370,SONYKOW12AB01849C9,5,1445,0.0034602076124567475
18955,2e21c7fa3c52a4f3b33019601d67fbdfc12626a6,SOPXKYD12A6D4FA876,5,96,0.052083333333333336
19709,55874081c91a71d9f7a13cd9e9f1538e23874370,SOSLQQJ12AB017BDCC,14,1445,0.009688581314878892
20814,2e259fa6ebcc8b4df0ee93b8a9b94f3dce8b4272,SOWQXHG12AB0189D1A,11,428,0.02570093457943925
19043,6b50806e254895ec3c9a0cb1bee7ac30d80a0f77,SOYLDJC12A6701E2FF,5,408,0.012254901960784314
1470,9c859962257112ad523f1d3c121d35191daa6d2b,SOEBOWM12AB017F279,2,703,0.002844950213371266
35014,c802248ec0f960549720bb9f409fec7264b8b2f9,SOXKOIY12A8C13C1EA,12,563,0.021314387211367674
22556,0421d096b0c80ec287d436e6f535f44b711b58ef,SOEGIYH12A6D4FC0E3,4,1017,0.003933136676499509
20495,9a285ec67a19e65bc86ff3a8b6b23463e579be3a,SOLGPOU12A58A7EA20,13,1024,0.0126953125
34460,754f985cb55753e84f1933f3280b06e2bb379847,SOZVCRW12A67ADA0B7,40,863,0.046349942062572425
26660,b3c3f21a853a53c9de20dd1cd10391eb9a1e2db8,SOYGHUM12AB018139C,80,500,0.16
30672,b7c24f770be6b802805ac0e2106624a517643c17,SOKOXWU12AF72AD1BC,5,2040,0.0024509803921568627
35758,2c04736f4d7b0696d2a063b1e61069af38660a94,SOXIIIM12A6D4F66C8,16,251,0.06374501992031872
36904,6c6289326f70321f2b3e072daa44819efc55639a,SOUCPBK12A58A7881A,1,698,0.0014326647564469914
30712,b7c24f770be6b802805ac0e2106624a517643c17,SONNSYV12A8C146BEC,8,2040,0.00392156862745098
1689,53f5a96ce4fe0b735815c877e225225e95061b1b,SOUYMPF12A58A7C78A,1,150,0.006666666666666667
23122,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOXQROF12AB0186B1D,2,1172,0.0017064846416382253
9466,113255a012b2affeab62607563d03fbdf31b08e7,SOQTFOR12A6D4F612A,2,626,0.003194888178913738
25692,093cb74eb3c517c5179ae24caf0ebec51b24d2a2,SOZKNSB12A8C140F11,3,296,0.010135135135135136
26491,8febc928241a0c88adca87a428fe0650e902a683,SOVDSJC12A58A7A271,1,416,0.002403846153846154
4112,96f7b4f800cafef33eae71a6bc44f7139f63cd7a,SOXYAUN12A58A7BE87,1,265,0.0037735849056603774
9329,bd278ae17d500d28e5601ae0a6a86c02cae2ea19,SOQLFVE12AB017E74E,1,291,0.003436426116838488
6873,32e46bf89e523d8261aab60b31a766a4d24af83e,SOPXKYD12A6D4FA876,32,388,0.08247422680412371
31684,90d2fcb1dbe47dc1e9442587e259811a0437a13f,SOJYBJZ12AB01801D0,7,503,0.013916500994035786
26697,003a5e3285141b1a54edbc51fbfa1cc922023aae,SOXAHKA12AF72A5A65,58,655,0.08854961832061069
569,ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOZORGY12A8C140382,3,78,0.038461538461538464
5377,82b152c09a94dd4f7d4566080a00be441e3efbd9,SOKEYJQ12A6D4F6132,2,716,0.002793296089385475
20718,99f86869c18bbd4a181e7d61c413d420323a5bf0,SOLFXKT12AB017E3E0,2,433,0.004618937644341801
37349,d964fc033291078031d117ed10adfb615948256d,SONGIPI12A8AE46162,2,164,0.012195121951219513
26964,ec65de93b89e3301f3479bdaa0a98c0afbd4ffef,SORWLTW12A670208FA,1,138,0.007246376811594203
30141,6b9ef666e3b10fd428530e519e1a3f68c2fbbd1a,SOUCMUI12AB018C0C6,4,354,0.011299435028248588
16533,062eef2a03b53d2b10f5018135e3361659c6a3bf,SOWDRRZ12A8C13AE89,1,208,0.004807692307692308
10883,486c99dddf3555a2422a4e122b72f2ad0aed194c,SOAXGDH12A8C13F8A1,1,337,0.002967359050445104
4348,b7948bd0aab3932852dce33f89604a85736a449a,SOLRBSH12AB018AE7B,10,145,0.06896551724137931
14340,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SONYKOW12AB01849C9,6,709,0.00846262341325811
24356,0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLFXKT12AB017E3E0,27,933,0.028938906752411574
37085,e6e0f68e948d7bcbf2ed9c4506a40a139a5e7bc7,SOZVCRW12A67ADA0B7,2,681,0.002936857562408223
27338,002b63a7e2247de6d62bc62f253474edc7dd044c,SOOWVNN12A8C140775,3,686,0.004373177842565598
36821,6c6289326f70321f2b3e072daa44819efc55639a,SOGPNGN12A8C143969,2,698,0.0028653295128939827
30390,bd3478df2f64daf2e38b0550c988157b2c118481,SOMMONH12A6D4F41CD,5,330,0.015151515151515152
17812,e9db66c0ab2a9cd538ffe6bdb677245a8c1c7d27,SOHTQAS12A6701C7BA,4,181,0.022099447513812154
32258,41d990857d4659738215aadddb0d6e630685d278,SOSCDWE12AB01823C4,18,100,0.18
7518,5a828f20d611efe2d818ca48edf3b792f4e69e66,SOUNZHU12A8AE47481,2,1190,0.0016806722689075631
22787,17d3104690880b6fbc4e347414c3999fa5df155a,SOIROON12A6701E0B8,1,275,0.0036363636363636364
6900,ab8fcf84d35479e7a2c88416040e67a78217fbda,SOMWTWK12AB01860CD,3,638,0.004702194357366771
14787,5549a947e5442dcc03413bf96e786e9117b33c07,SOHNVHC12A6D4F95AB,12,90,0.13333333333333333
21078,d8fed2e63f7d78824128282abc2e9a0a3fcfdfe0,SOSUZFA12A8C13C04A,1,218,0.0045871559633027525
32658,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOOXLIG12AB0185803,1,1519,0.0006583278472679394
26978,ec65de93b89e3301f3479bdaa0a98c0afbd4ffef,SOXPZEZ12A8AE48AC9,1,138,0.007246376811594203
374,45f06d9d15adbd8575a63e848b1f1c202afbf308,SOIBLKQ12AB0183E85,1,640,0.0015625
16270,934438129c278fe6bb3de6a3275dba13891674ab,SOTVLQY12A58A798C2,33,861,0.03832752613240418
23434,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOQGVCS12AF72A078D,1,550,0.0018181818181818182
32008,c2dbf6f4c32dc36af4d6fadb16cd8b79c64a6aa8,SOMYXWV12A8C14232E,5,824,0.006067961165048544
18863,b493eda768d25cfb48dec2567b0826cdb9f6eef4,SOBOUPA12A6D4F81F1,111,1730,0.06416184971098265
31825,02471b044e6bdff7c01e1ea2791214268ba5aaf4,SOSYVNJ12AB01829E8,2,362,0.0055248618784530384
19084,3379f558a480a79694e02d7f5b079f9a647896b6,SOPIEIJ12A6D4F8F81,1,1040,0.0009615384615384616
17671,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SORGRVL12A6310F105,1,1903,0.0005254860746190226
29337,3bcd2749896db47dec4ea21cbca3494e3c5560c1,SOXAQJS12AB018CBF7,3,1205,0.0024896265560165973
6802,b6294fa6a76a84789d038b7133ddc308391bacc6,SOLLNTU12A6701CFDC,20,871,0.022962112514351322
19444,2eb0876f28b485ed457921f6514079bf6be1e0cf,SOVBJIV12A81C22366,3,415,0.007228915662650603
36012,2668af52749df405c6eee58d41c8afd434f617e2,SOLEEUJ12A6701C787,2,103,0.019417475728155338
18315,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOUVTSM12AC468F6A7,18,3985,0.00451693851944793
33840,aec9f74039a6d861551c5e4e0a799a2ec4196c81,SOXPDDQ12A58A76829,1,381,0.0026246719160104987
20252,a0169cbcc939f1ef5fded0e109f71525936498cc,SOEPZQS12A8C1436C7,6,459,0.013071895424836602
32300,18d857219b6fedae682aa3a5e2be18ec526ab241,SOMYXWV12A8C14232E,64,851,0.07520564042303172
5807,2f72cbcbf49aac438f614626d86c5e93efb82206,SOXUYUZ12A8C13A67E,1,197,0.005076142131979695
34987,c802248ec0f960549720bb9f409fec7264b8b2f9,SOSNJIT12A8159E8DB,1,563,0.0017761989342806395
413,45f06d9d15adbd8575a63e848b1f1c202afbf308,SOVVENS12A8C144DB5,24,640,0.0375
15356,bdfca47d03157d26f1404075172128a6f8a3d39e,SOMNGMO12A6702187E,4,506,0.007905138339920948
5487,82b152c09a94dd4f7d4566080a00be441e3efbd9,SOYYIMV12A8C13E4ED,1,716,0.0013966480446927375
12345,0bddd6707477153b58e187ff937caf70ca1d5f62,SOKUAGP12A8C133B94,14,799,0.017521902377972465
12089,e1fb00119a9c156392a481c3cab6c732c9027cbe,SOPUCYA12A8C13A694,1,226,0.004424778761061947
16386,9381077c40f2fec40abfc95cb7bede3f6969cdbe,SOZVMYF12A8C132646,4,537,0.0074487895716946
31711,90d2fcb1dbe47dc1e9442587e259811a0437a13f,SOPPROJ12AB0184E18,11,503,0.02186878727634195
23870,d2423c01882062ac950909b0ffe96b30e54ab063,SOLJWIQ12A6D4FA875,1,2036,0.0004911591355599214
3548,fef771ab021c200187a419f5e55311390f850a50,SOSLZXV12A8C1354C9,5,186,0.026881720430107527
6516,eaa2b3c9e086a662ab15e10ca6211a3207f40a50,SOGCWUH12AC90732B0,4,792,0.005050505050505051
22558,0421d096b0c80ec287d436e6f535f44b711b58ef,SOHFJAQ12AB017E4AF,1,1017,0.0009832841691248771
20051,ab9a997a846341347a3b7a5ba16a049e8e7d2f44,SOTWCDE12AB018909C,4,1000,0.004
24496,ba43e2ef9ea08ae36dbb127d9af34b61536219c9,SONJILQ12A67020456,2,274,0.0072992700729927005
5471,82b152c09a94dd4f7d4566080a00be441e3efbd9,SOWSSRH12A58A7CE5D,1,716,0.0013966480446927375
31085,480f3a551bbcdb53f8eb28e44614aa7ce0cc8d0e,SONVPTP12A6D4F7A34,4,377,0.010610079575596816
8788,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOXHPVI12A6D4F903A,4,1247,0.0032076984763432237
22417,a2758cfd225f99b0494d98b3e7c65920345f95c8,SOSVPIE12A6D4FA873,1,125,0.008
17011,4d905807e921aadd4995b5e3493d6a44863c84e5,SOFKABN12A8AE476C6,2,287,0.006968641114982578
31038,e6b18cffa2afad9245b7d9eb08390efeebef1f3b,SOWWCNJ12A81C1FFA5,8,162,0.04938271604938271
34977,c802248ec0f960549720bb9f409fec7264b8b2f9,SOPIEIJ12A6D4F8F81,3,563,0.0053285968028419185
21278,dae08b6f200be684168b34d6aae3d518f4c5d142,SOGPBAW12A6D4F9F22,1,527,0.0018975332068311196
33089,fb644c3f2a83114325dc67b97df0bce60b5ac9a1,SOWGIBZ12A8C136A2E,10,641,0.015600624024960999
16932,d4a037cfe94cd2fc8b0e8c6109fe5a986a9de9a6,SOPIEIJ12A6D4F8F81,1,406,0.0024630541871921183
35684,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SOUSZSW12AB01800C2,3,1096,0.002737226277372263
24178,0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOJEVHC12A8C13C3E5,6,400,0.015
23150,b5cd4cc3732cb06c6cd381e950b9378b0e9c55db,SOOLWEJ12AB0186DA4,1,291,0.003436426116838488
22993,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOMYXWV12A8C14232E,12,1172,0.010238907849829351
424,45f06d9d15adbd8575a63e848b1f1c202afbf308,SOYGHOJ12A6701FFBA,21,640,0.0328125
24207,0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOSNOSA12A67ADA05B,2,400,0.005
7131,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOJSTYO12A8C13F200,2,323,0.006191950464396285
34935,eb69f5a5465388b63fe66a410f7c58e17fb7bade,SOYGKNI12AB0187E6E,6,333,0.018018018018018018
7215,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOUCMUI12AB018C0C6,1,323,0.0030959752321981426
10730,3a34be849c7377037ecb43666ca8aa5988197128,SOZSFWF12A6D4F93D5,1,96,0.010416666666666666
34148,a4ccc36714975978b545e35db83584fa9f7fa6c6,SOXZCIH12A8C1425F0,2,187,0.0106951871657754
14181,3e6dd161e97e7bd0e20986e7f5e391e5d24e0a62,SOXFPND12AB017C9D1,1,129,0.007751937984496124
19967,ab9a997a846341347a3b7a5ba16a049e8e7d2f44,SOCVTLJ12A6310F0FD,5,1000,0.005
30660,b7c24f770be6b802805ac0e2106624a517643c17,SOIMCDE12A6D4F8383,2,2040,0.000980392156862745
6835,9c6ebf1d5ba38bcb577149b22e19448f655f6252,SOMOFOP12AB01825DD,11,852,0.012910798122065728
7827,ddf7fe59709fb2341fa93c34910ae2b17a9a5930,SOZVSSP12AB01819DE,1,713,0.001402524544179523
20731,99f86869c18bbd4a181e7d61c413d420323a5bf0,SOOFYTN12A6D4F9B35,15,433,0.03464203233256351
23418,b7032f457c624e23113c39b2f9c444a961c3fdf8,SONYKOW12AB01849C9,2,550,0.0036363636363636364
15030,672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SONNSYV12A8C146BEC,36,333,0.10810810810810811
15109,56092216da5aa5238c745459a32f8b0e25828501,SOXIIIM12A6D4F66C8,2,260,0.007692307692307693
10550,49b142551f26ec13c3376b1d5601eff26649927c,SOTRSFZ12A8C142BF6,2,311,0.006430868167202572
9236,5bd7cd97b85c91408ef0134a3f7b15d84e01a24c,SOJEVHC12A8C13C3E5,1,69,0.014492753623188406
2741,1820cfffd52cad7b3af398f379524d51579655d2,SOVBJIV12A81C22366,1,455,0.002197802197802198
6897,ab8fcf84d35479e7a2c88416040e67a78217fbda,SOFEGST12A58A7D682,73,638,0.11442006269592477
15313,c47e1a887a1b437dc9acd19af5592c414bb6ca86,SOTEPSZ12AB018C99D,3,224,0.013392857142857142
36907,6c6289326f70321f2b3e072daa44819efc55639a,SOUGCDK12AC95F075F,4,698,0.0057306590257879654
15835,119b7c88d58d0c6eb051365c103da5caf817bea6,SOGCWUH12AC90732B0,6,2477,0.0024222850222042794
36718,7e543508a213f4f22e0cb54ecf2df9c370070a28,SORJVDO12AF72A1970,1,208,0.004807692307692308
15557,b591619dbc25ef7b4451456dd1b01b56033e1d8d,SOYDTRQ12AF72A3D61,12,667,0.017991004497751123
31694,90d2fcb1dbe47dc1e9442587e259811a0437a13f,SOLXXZI12A8AE4733A,3,503,0.005964214711729622
23814,fd1ebc6caa7ad07c84677ba6bada683077bf0f15,SOYDTRQ12AF72A3D61,1,304,0.003289473684210526
32,4e11f45d732f4861772b2906f81a7d384552ad12,SOPXLWJ12A8C132639,1,259,0.003861003861003861
18958,2e21c7fa3c52a4f3b33019601d67fbdfc12626a6,SOSNMJN12A58A7A649,3,96,0.03125
10112,d5a0a13d3d1898d80ef470916a05794f664c14df,SOWNRRW12A58A801BA,1,190,0.005263157894736842
8150,6a3ec54b60e6a2d13a074046751f9364319c546c,SOVQJRY12A81C210C0,1,777,0.001287001287001287
35186,9bf0c40652e96b5178b552d2b296ec69b75a0b26,SOUGAYN12A6D4F6E90,1,389,0.002570694087403599
11010,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SOPJLFV12A6701C797,1,1025,0.000975609756097561
18561,bbb4be7912be85f7d1761e4ac80898e67d6488ee,SOWGEWN12A6D4F789B,4,250,0.016
27975,6d8d89c2073247e77fd23f8f53f9185a1b05c214,SOWRTJD12A8C132704,5,163,0.03067484662576687
86,4e11f45d732f4861772b2906f81a7d384552ad12,SOVLJHG12A81C21AA0,7,259,0.02702702702702703
19830,d66c5b1be56e90603867af719662c9ac2efeb9f0,SOWUTFF12A8C138AB2,36,635,0.05669291338582677
17583,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOIMCDE12A6D4F8383,18,1903,0.009458749343142408
24219,0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOUSAXA12AF72A73F5,2,400,0.005
18514,c20bccecc9d79ae108226e36cec975cd3c1227f7,SOZSZTY12A8C13B693,1,114,0.008771929824561403
22875,17d3104690880b6fbc4e347414c3999fa5df155a,SOYEWFR12AB0189AB6,1,275,0.0036363636363636364
36261,3877e44d4632df125ec8a838aae59eb04d36f9d6,SOXBCZH12A67ADAD77,4,362,0.011049723756906077
11278,9560966fa5a7d4785a96b542a4b8a4ce1de4258e,SONNNEH12AB01827DE,1,199,0.005025125628140704
32960,13a2d690b099bcd3fdd256bd39aa14edadd5db08,SOVCHUK12AB017F41F,2,658,0.00303951367781155
2245,a15075a926c1998d91940f118342ba8356efc7d4,SORFVMQ12AB0184135,3,512,0.005859375
12435,fe9a05c03c29da973743a83b80d1660748077432,SOWOAXK12A6310D81F,1,109,0.009174311926605505
22989,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOMLYJD12A58A7B155,7,1172,0.005972696245733789
18809,99259b34141119e5577009ae478cb9bf3f47f34d,SOWGIBZ12A8C136A2E,1,311,0.003215434083601286
34048,4cb4632e48cd8960dc113eae340adc402a0413cf,SOUVUHC12A67020E3B,5,459,0.010893246187363835
15877,119b7c88d58d0c6eb051365c103da5caf817bea6,SOLWAHM12AB018EBC8,3,2477,0.0012111425111021397
28561,c1255748c06ee3f6440c51c439446886c7807095,SOKOXWU12AF72AD1BC,1,1291,0.000774593338497289
30152,6b9ef666e3b10fd428530e519e1a3f68c2fbbd1a,SOVSGXX12A58A7F991,3,354,0.00847457627118644
13323,40512c7d4dbe8126c88a794a8bc7bf094b401d64,SOMGVYU12A8C1314FF,1,202,0.0049504950495049506
9287,433f907cfd7e5febc71200438c107ee3989d6fac,SOSQIHH12A8C13370B,3,500,0.006
36207,fbd1b7d1bf19158773820cb45639362347979926,SOZNLBZ12A6D4F639E,2,529,0.003780718336483932
35395,339fbf843dcf3f7ec3a7f43c37b6a1ff37f5b817,SOSQQGF12A6310F0FB,47,1065,0.044131455399061034
26355,860fb8adde6bc5718f49cc995a8655be11c6536c,SOZDYMX12A58A7D443,2,268,0.007462686567164179
34825,6c99ae7e53e91f7e839444b2f00c8503a4a10fcf,SOXCZGH12A8C13C4FE,2,174,0.011494252873563218
2859,d8aace9308e530e0f1ef2a85258b62f8245be423,SOUSZSW12AB01800C2,8,419,0.01909307875894988
28097,2b8bfcdc258cdfe9dce9991d67786b3cebbc3b22,SOAXGDH12A8C13F8A1,3,789,0.0038022813688212928
7808,ddf7fe59709fb2341fa93c34910ae2b17a9a5930,SOWPASM12A8C142B88,3,713,0.004207573632538569
29578,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOLOZRE12A8C133256,2,970,0.002061855670103093
1055,6ccd111af9b4baa497aacd6d1863cbf5a141acc6,SOLZEED12A6D4FA8C9,2,409,0.004889975550122249
17194,d4e2a1187bd88b3d1799371325e0b3565cffa423,SOVSGXX12A58A7F991,2,78,0.02564102564102564
25817,275fea3955a0351c588e0f80557c54092afda8bd,SOSELMV12A6D4FCF5A,1,417,0.002398081534772182
12302,5996aa0d1a973619e5a950c7f9b7f0132e0f865c,SOWRREB12A6D4FA7CB,3,989,0.003033367037411527
4664,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SOUDLVN12AAFF43658,13,1585,0.008201892744479496
